customer_id,age,gender,tenure_months,contract_type,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,num_support_calls,payment_method,churn
CUST_00261,44,Male,2,Two Year,Fiber Optic,No,No,No,98.89,205.64,2,Electronic Check,0
CUST_00262,18,Male,66,One Year,DSL,Yes,Yes,No,75.06,4897.04,2,Mailed Check,0
CUST_00263,29,Female,11,Two Year,Fiber Optic,Yes,No,Yes,99.08,1073.24,3,Credit Card,0
CUST_00264,41,Male,20,One Year,No,No,No,No,76.96,1547.75,3,Bank Transfer,0
CUST_00265,26,Male,37,One Year,DSL,No,No,No,59.17,2194.58,3,Bank Transfer,0
CUST_00266,69,Female,9,Month-to-Month,Fiber Optic,Yes,No,No,59.34,482.9,4,Electronic Check,1
CUST_00267,23,Male,30,Month-to-Month,DSL,No,No,No,77.98,2404.06,1,Credit Card,0
CUST_00268,38,Male,3,One Year,Fiber Optic,No,No,Yes,58.67,51.32,1,Mailed Check,0
CUST_00269,46,Female,8,Month-to-Month,DSL,No,No,No,101.59,800.17,2,Electronic Check,1
CUST_00270,66,Female,3,One Year,DSL,No,No,No,25.93,31.72,1,Mailed Check,0
CUST_00271,23,Male,40,Month-to-Month,DSL,No,No,No,101.42,4066.08,0,Electronic Check,1
CUST_00272,62,Female,6,Two Year,No,Yes,No,Yes,20.0,170.84,0,Mailed Check,0
CUST_00273,45,Female,30,Month-to-Month,Fiber Optic,No,Yes,No,69.35,2010.24,3,Bank Transfer,1
CUST_00274,30,Male,68,Two Year,Fiber Optic,No,No,No,55.07,3862.35,0,Electronic Check,0
CUST_00275,51,Male,18,One Year,DSL,Yes,No,No,20.0,370.09,1,Electronic Check,0
CUST_00276,47,Female,18,Month-to-Month,Fiber Optic,No,Yes,No,20.0,379.09,2,Mailed Check,0
CUST_00277,35,Male,14,One Year,DSL,No,Yes,Yes,32.07,377.06,2,Mailed Check,0
CUST_00278,46,Female,9,Month-to-Month,DSL,Yes,Yes,No,66.37,595.01,2,Mailed Check,0
CUST_00279,39,Female,15,Month-to-Month,Fiber Optic,Yes,Yes,No,46.93,752.6,2,Mailed Check,0
CUST_00280,46,Male,22,Month-to-Month,DSL,Yes,No,No,33.77,753.47,1,Electronic Check,1
CUST_00281,54,Male,72,Month-to-Month,DSL,No,Yes,Yes,105.57,7607.94,1,Mailed Check,0
CUST_00282,68,Female,66,Two Year,Fiber Optic,No,Yes,Yes,28.03,1847.68,5,Credit Card,0
CUST_00283,26,Female,47,Month-to-Month,No,No,No,No,85.37,3943.66,2,Bank Transfer,0
CUST_00284,76,Female,52,One Year,DSL,No,No,Yes,38.33,1923.98,2,Electronic Check,1
CUST_00285,18,Female,15,Month-to-Month,DSL,No,Yes,No,31.32,528.2,4,Bank Transfer,0
CUST_00286,42,Male,25,One Year,DSL,No,Yes,Yes,46.88,1216.24,2,Electronic Check,0
CUST_00287,53,Female,54,Month-to-Month,No,No,No,No,83.6,4565.78,0,Electronic Check,0
CUST_00288,49,Male,11,One Year,No,Yes,No,No,23.86,221.28,1,Bank Transfer,0
CUST_00289,35,Male,72,One Year,Fiber Optic,No,No,No,73.62,5293.02,1,Electronic Check,0
CUST_00290,41,Female,12,One Year,No,No,Yes,No,36.18,495.72,1,Credit Card,0
CUST_00291,37,Male,22,Month-to-Month,Fiber Optic,Yes,Yes,Yes,41.58,853.26,0,Electronic Check,0
CUST_00292,36,Male,29,One Year,No,No,Yes,Yes,77.02,2290.05,3,Bank Transfer,0
CUST_00293,57,Female,72,Month-to-Month,DSL,No,Yes,No,130.2,9345.4,2,Electronic Check,1
CUST_00294,50,Male,6,Month-to-Month,DSL,No,No,No,37.67,183.26,2,Bank Transfer,0
CUST_00295,34,Male,32,Month-to-Month,Fiber Optic,No,No,No,86.6,2769.49,2,Electronic Check,1
CUST_00296,58,Female,17,Month-to-Month,DSL,Yes,No,Yes,55.62,889.67,3,Electronic Check,0
CUST_00297,49,Female,7,Month-to-Month,Fiber Optic,No,No,No,50.76,260.46,1,Credit Card,0
CUST_00298,57,Female,35,One Year,DSL,Yes,No,No,97.14,3403.75,6,Credit Card,0
CUST_00299,54,Female,19,Month-to-Month,Fiber Optic,Yes,No,Yes,39.69,780.91,2,Credit Card,0
CUST_00300,32,Female,25,Month-to-Month,DSL,No,No,No,30.38,820.18,2,Electronic Check,0
CUST_00301,36,Female,9,Month-to-Month,DSL,No,Yes,Yes,78.81,739.6,0,Bank Transfer,0
CUST_00302,56,Female,15,One Year,No,No,No,Yes,112.84,1790.92,3,Credit Card,0
CUST_00303,54,Male,23,One Year,No,No,No,Yes,87.5,2080.55,1,Electronic Check,0
CUST_00304,44,Male,12,Month-to-Month,No,No,No,Yes,22.79,310.38,2,Mailed Check,1
CUST_00305,46,Female,5,One Year,Fiber Optic,No,No,Yes,46.54,256.13,2,Mailed Check,1
CUST_00306,64,Male,72,One Year,Fiber Optic,No,No,No,94.39,6857.44,1,Mailed Check,0
CUST_00307,36,Male,17,Month-to-Month,Fiber Optic,Yes,No,No,112.43,1800.72,1,Credit Card,0
CUST_00308,53,Female,31,One Year,DSL,Yes,No,No,71.86,2203.7,4,Mailed Check,0
CUST_00309,41,Male,12,One Year,DSL,No,No,Yes,47.62,478.57,4,Electronic Check,0
CUST_00310,41,Female,10,One Year,DSL,No,Yes,No,114.38,1176.96,5,Electronic Check,1
CUST_00311,61,Male,12,Month-to-Month,No,Yes,No,No,62.76,716.01,5,Bank Transfer,0
CUST_00312,57,Female,12,Month-to-Month,DSL,Yes,No,No,46.83,712.89,0,Electronic Check,1
CUST_00313,57,Male,18,Month-to-Month,No,Yes,No,Yes,41.75,725.64,2,Electronic Check,0
CUST_00314,64,Male,18,One Year,Fiber Optic,No,No,No,29.15,530.01,1,Bank Transfer,0
CUST_00315,45,Male,16,Two Year,Fiber Optic,Yes,No,Yes,150.0,2379.89,2,Bank Transfer,0
CUST_00316,55,Female,3,Month-to-Month,DSL,Yes,No,No,107.63,298.44,3,Electronic Check,1
CUST_00317,40,Male,16,Month-to-Month,DSL,No,No,Yes,45.31,662.65,2,Credit Card,0
CUST_00318,49,Male,4,One Year,No,No,Yes,Yes,116.95,403.81,4,Bank Transfer,1
CUST_00319,43,Female,3,Two Year,DSL,No,No,No,81.0,134.02,1,Bank Transfer,0
CUST_00320,46,Female,64,Two Year,DSL,No,Yes,No,79.22,5097.56,1,Bank Transfer,0
CUST_00321,53,Male,22,One Year,DSL,Yes,No,No,43.46,934.94,1,Mailed Check,0
CUST_00322,32,Male,25,Two Year,DSL,No,Yes,Yes,49.58,1336.09,4,Mailed Check,0
CUST_00323,76,Male,12,Month-to-Month,DSL,No,No,No,63.73,702.52,2,Credit Card,1
CUST_00324,29,Male,57,Month-to-Month,Fiber Optic,No,No,No,20.0,1213.82,2,Electronic Check,0
CUST_00325,26,Female,24,Month-to-Month,Fiber Optic,No,No,No,50.4,1288.1,4,Credit Card,1
CUST_00326,62,Male,35,One Year,Fiber Optic,No,No,No,65.13,2343.57,3,Mailed Check,0
CUST_00327,56,Male,11,Month-to-Month,DSL,Yes,No,No,104.29,1158.88,1,Mailed Check,1
CUST_00328,54,Female,72,Month-to-Month,No,No,Yes,Yes,46.5,3331.35,0,Electronic Check,0
CUST_00329,54,Male,41,Month-to-Month,Fiber Optic,Yes,No,Yes,89.36,3727.73,3,Bank Transfer,0
CUST_00330,44,Male,46,Month-to-Month,DSL,No,Yes,Yes,20.0,880.43,1,Bank Transfer,0
CUST_00331,31,Male,4,Two Year,DSL,No,No,No,100.01,413.58,4,Electronic Check,0
CUST_00332,46,Female,7,Month-to-Month,DSL,No,No,No,37.99,263.74,0,Bank Transfer,0
CUST_00333,34,Female,8,Month-to-Month,Fiber Optic,No,No,No,68.91,506.69,3,Mailed Check,0
CUST_00334,59,Male,7,One Year,Fiber Optic,No,No,Yes,77.19,554.23,2,Bank Transfer,0
CUST_00335,42,Male,46,Month-to-Month,No,No,No,No,71.31,3317.14,3,Mailed Check,1
CUST_00336,32,Female,1,One Year,DSL,No,No,Yes,61.8,15.26,1,Mailed Check,1
CUST_00337,40,Male,1,Two Year,Fiber Optic,No,No,No,27.75,50.76,3,Mailed Check,0
CUST_00338,51,Male,7,Two Year,DSL,No,Yes,Yes,38.31,156.74,2,Mailed Check,0
CUST_00339,36,Female,5,Two Year,DSL,No,No,No,94.89,422.01,2,Credit Card,0
CUST_00340,32,Female,6,Month-to-Month,Fiber Optic,No,Yes,No,47.08,259.6,1,Electronic Check,0
CUST_00341,48,Female,38,One Year,DSL,No,Yes,Yes,61.9,2370.11,1,Electronic Check,0
CUST_00342,48,Male,19,Month-to-Month,Fiber Optic,No,No,Yes,20.24,427.98,2,Bank Transfer,1
CUST_00343,37,Male,1,Month-to-Month,Fiber Optic,No,Yes,No,90.76,94.9,0,Bank Transfer,0
CUST_00344,37,Male,13,Month-to-Month,No,No,Yes,Yes,25.42,358.73,1,Credit Card,0
CUST_00345,48,Male,12,Month-to-Month,DSL,No,No,No,92.48,1101.72,1,Electronic Check,0
CUST_00346,23,Female,2,Two Year,No,No,No,No,33.12,86.47,2,Mailed Check,0
CUST_00347,23,Male,27,Month-to-Month,No,Yes,Yes,Yes,95.44,2594.35,3,Electronic Check,0
CUST_00348,34,Male,29,One Year,No,No,Yes,No,65.31,1868.42,1,Mailed Check,0
CUST_00349,41,Female,30,Month-to-Month,Fiber Optic,No,Yes,No,48.24,1429.35,1,Bank Transfer,1
CUST_00350,49,Female,31,Month-to-Month,No,Yes,No,No,113.01,3533.38,1,Credit Card,0
CUST_00351,67,Male,1,Two Year,Fiber Optic,No,No,No,62.93,153.54,2,Credit Card,0
CUST_00352,57,Female,72,Month-to-Month,DSL,No,No,Yes,54.15,3958.83,2,Mailed Check,0
CUST_00353,42,Female,40,One Year,Fiber Optic,No,Yes,No,92.27,3634.49,1,Bank Transfer,0
CUST_00354,44,Male,56,Month-to-Month,Fiber Optic,No,No,No,20.59,1096.55,5,Bank Transfer,1
CUST_00355,29,Male,1,Month-to-Month,No,No,No,No,20.0,-6.78,2,Bank Transfer,1
CUST_00356,44,Male,65,Month-to-Month,Fiber Optic,No,No,Yes,99.74,6488.01,2,Credit Card,0
CUST_00357,40,Male,39,Two Year,DSL,Yes,No,Yes,39.91,1558.94,4,Electronic Check,0
CUST_00358,49,Female,43,Month-to-Month,Fiber Optic,No,No,Yes,90.94,3972.38,1,Mailed Check,1
CUST_00359,32,Female,2,Month-to-Month,No,No,Yes,No,66.38,197.53,4,Bank Transfer,0
CUST_00360,52,Male,32,Month-to-Month,DSL,No,No,No,30.08,962.85,0,Bank Transfer,1
CUST_00361,67,Male,72,One Year,DSL,No,Yes,No,83.22,5980.35,4,Bank Transfer,0
CUST_00362,43,Female,27,One Year,Fiber Optic,Yes,Yes,Yes,52.69,1448.6,2,Electronic Check,0
CUST_00363,51,Male,20,One Year,DSL,No,No,Yes,32.68,706.76,1,Electronic Check,0
CUST_00364,55,Male,69,Month-to-Month,DSL,No,No,Yes,33.46,2336.44,3,Credit Card,0
CUST_00365,38,Male,14,Two Year,DSL,Yes,No,No,20.0,258.42,1,Electronic Check,0
CUST_00366,48,Male,21,One Year,No,No,Yes,No,77.09,1588.29,1,Electronic Check,0
CUST_00367,45,Female,15,Two Year,DSL,No,No,Yes,36.94,498.54,1,Electronic Check,0
CUST_00368,46,Male,64,Two Year,Fiber Optic,No,Yes,No,63.96,4103.01,0,Credit Card,0
CUST_00369,33,Female,1,One Year,Fiber Optic,No,No,Yes,59.55,90.7,2,Electronic Check,1
CUST_00370,45,Male,16,Month-to-Month,No,Yes,Yes,No,36.75,624.8,2,Bank Transfer,0
CUST_00371,52,Male,27,Two Year,No,No,No,No,20.0,597.59,0,Bank Transfer,0
CUST_00372,66,Female,37,Two Year,Fiber Optic,Yes,Yes,Yes,141.01,5291.43,2,Bank Transfer,0
CUST_00373,59,Male,20,Month-to-Month,No,No,Yes,Yes,63.54,1202.13,0,Electronic Check,1
CUST_00374,77,Female,57,Month-to-Month,DSL,No,No,Yes,119.7,6843.22,4,Mailed Check,1
CUST_00375,33,Male,68,Two Year,Fiber Optic,No,No,Yes,99.95,6818.43,3,Credit Card,0
CUST_00376,58,Male,1,Month-to-Month,Fiber Optic,No,No,No,55.37,51.67,2,Bank Transfer,0
CUST_00377,47,Male,12,Two Year,DSL,Yes,No,No,70.43,803.73,2,Electronic Check,0
CUST_00378,77,Male,1,Month-to-Month,Fiber Optic,No,No,No,69.56,141.79,1,Electronic Check,1
CUST_00379,32,Male,9,Month-to-Month,DSL,No,Yes,No,120.33,1053.5,2,Electronic Check,1
CUST_00380,32,Female,18,Month-to-Month,No,No,No,Yes,89.9,1508.48,0,Electronic Check,0
CUST_00381,36,Female,58,Month-to-Month,DSL,Yes,No,Yes,40.78,2366.35,1,Bank Transfer,1
CUST_00382,18,Male,44,Month-to-Month,Fiber Optic,No,Yes,No,75.55,3312.24,1,Electronic Check,0
CUST_00383,37,Male,3,Month-to-Month,DSL,No,Yes,No,89.13,360.27,2,Credit Card,1
CUST_00384,33,Female,2,One Year,DSL,No,Yes,No,29.74,83.97,2,Mailed Check,0
CUST_00385,47,Female,21,Two Year,No,No,No,No,79.82,1661.05,2,Mailed Check,0
CUST_00386,50,Male,18,Month-to-Month,Fiber Optic,No,Yes,No,105.36,1886.72,5,Mailed Check,0
CUST_00387,73,Male,7,One Year,No,No,Yes,Yes,39.28,264.51,0,Electronic Check,0
CUST_00388,59,Female,55,One Year,DSL,No,No,No,43.42,2498.98,3,Bank Transfer,0
CUST_00389,36,Male,62,One Year,DSL,Yes,No,No,99.81,6222.25,1,Electronic Check,0
CUST_00390,31,Female,12,One Year,Fiber Optic,No,No,No,54.37,582.12,1,Bank Transfer,0
CUST_00391,52,Male,53,Month-to-Month,Fiber Optic,No,No,No,35.54,1871.38,0,Mailed Check,0
CUST_00392,25,Female,11,Month-to-Month,DSL,Yes,Yes,Yes,91.47,1004.97,2,Electronic Check,0
CUST_00393,72,Female,32,Month-to-Month,Fiber Optic,Yes,No,Yes,82.31,2578.4,0,Electronic Check,0
CUST_00394,62,Male,15,Month-to-Month,DSL,Yes,Yes,No,67.83,928.33,4,Electronic Check,0
CUST_00395,37,Female,3,One Year,DSL,No,No,No,98.74,325.99,1,Bank Transfer,0
CUST_00396,19,Male,63,Month-to-Month,DSL,Yes,No,No,100.87,6314.52,2,Electronic Check,0
CUST_00397,65,Male,14,Two Year,Fiber Optic,Yes,No,No,62.52,937.65,4,Credit Card,0
CUST_00398,43,Male,31,Two Year,Fiber Optic,No,No,No,124.23,3851.53,2,Mailed Check,0
CUST_00399,63,Male,10,Two Year,Fiber Optic,No,Yes,Yes,112.5,1101.3,1,Electronic Check,0
CUST_00400,21,Female,1,Two Year,Fiber Optic,No,No,Yes,20.0,-100.84,2,Credit Card,0
CUST_00401,36,Male,2,Month-to-Month,DSL,No,No,Yes,34.1,129.31,0,Credit Card,1
CUST_00402,45,Male,16,One Year,No,No,No,Yes,20.0,334.68,0,Electronic Check,0
CUST_00403,45,Male,28,Month-to-Month,No,No,Yes,No,55.26,1524.83,3,Electronic Check,0
CUST_00404,38,Male,9,Two Year,Fiber Optic,No,No,Yes,28.66,213.46,1,Bank Transfer,0
CUST_00405,54,Female,28,Two Year,DSL,No,Yes,Yes,40.57,1215.93,1,Credit Card,0
CUST_00406,28,Male,28,Two Year,Fiber Optic,No,No,Yes,97.72,2682.87,3,Credit Card,0
CUST_00407,42,Female,29,Month-to-Month,Fiber Optic,Yes,No,Yes,20.0,561.57,1,Electronic Check,1
CUST_00408,46,Female,16,One Year,No,No,Yes,No,68.89,1130.76,2,Bank Transfer,0
CUST_00409,52,Female,59,Month-to-Month,No,No,No,Yes,68.71,4126.45,0,Bank Transfer,1
CUST_00410,55,Male,16,Month-to-Month,No,No,No,No,62.53,989.64,2,Bank Transfer,0
CUST_00411,28,Male,14,One Year,DSL,No,No,Yes,68.92,928.19,3,Bank Transfer,0
CUST_00412,21,Male,5,Month-to-Month,No,No,Yes,No,20.0,94.66,2,Electronic Check,1
CUST_00413,64,Male,8,Two Year,Fiber Optic,No,No,No,40.71,370.93,1,Bank Transfer,0
CUST_00414,49,Female,1,Month-to-Month,No,No,No,No,111.29,167.76,4,Bank Transfer,0
CUST_00415,33,Female,24,Two Year,Fiber Optic,No,No,No,29.09,629.49,1,Bank Transfer,0
CUST_00416,68,Male,6,Month-to-Month,DSL,No,Yes,Yes,115.0,695.74,1,Mailed Check,0
CUST_00417,46,Male,8,Two Year,Fiber Optic,No,Yes,Yes,22.8,110.65,4,Electronic Check,0
CUST_00418,62,Male,35,Two Year,DSL,No,No,Yes,20.0,744.21,1,Mailed Check,0
CUST_00419,46,Male,9,Two Year,DSL,No,No,Yes,36.45,349.14,1,Electronic Check,1
CUST_00420,75,Male,6,Month-to-Month,No,No,Yes,Yes,98.87,547.18,1,Electronic Check,0
CUST_00421,71,Male,4,Two Year,DSL,Yes,No,Yes,48.62,271.17,0,Bank Transfer,0
CUST_00422,41,Male,35,Month-to-Month,DSL,No,Yes,No,75.36,2654.43,3,Bank Transfer,0
CUST_00423,59,Female,3,Month-to-Month,DSL,Yes,No,No,67.21,212.89,0,Bank Transfer,0
CUST_00424,54,Female,14,Month-to-Month,Fiber Optic,No,No,Yes,63.37,878.17,3,Credit Card,0
CUST_00425,65,Female,16,Two Year,No,No,Yes,Yes,103.22,1651.17,1,Electronic Check,0
CUST_00426,30,Female,27,Month-to-Month,DSL,No,Yes,No,88.15,2360.86,4,Electronic Check,0
CUST_00427,55,Male,24,Two Year,DSL,No,Yes,No,30.71,700.05,2,Mailed Check,0
CUST_00428,60,Male,39,One Year,No,No,Yes,Yes,56.73,2274.04,0,Mailed Check,0
CUST_00429,18,Male,1,Month-to-Month,No,No,Yes,Yes,117.3,92.67,0,Mailed Check,1
CUST_00430,27,Male,8,Two Year,DSL,No,No,No,74.59,570.37,0,Bank Transfer,0
CUST_00431,18,Male,7,Month-to-Month,Fiber Optic,No,Yes,Yes,20.0,133.54,2,Electronic Check,0
CUST_00432,40,Female,3,Two Year,Fiber Optic,Yes,No,No,21.89,136.89,2,Mailed Check,0
CUST_00433,55,Male,8,Month-to-Month,Fiber Optic,Yes,No,Yes,91.7,790.19,0,Mailed Check,0
CUST_00434,67,Female,8,One Year,Fiber Optic,No,No,Yes,86.07,668.84,0,Electronic Check,0
CUST_00435,46,Male,17,Month-to-Month,No,Yes,No,No,37.36,696.44,3,Bank Transfer,0
CUST_00436,69,Female,26,Month-to-Month,DSL,No,Yes,No,87.43,2278.56,3,Electronic Check,1
CUST_00437,24,Male,11,Month-to-Month,DSL,Yes,No,No,112.98,1200.63,2,Bank Transfer,1
CUST_00438,19,Female,30,Month-to-Month,DSL,No,Yes,Yes,108.74,3238.27,3,Electronic Check,0
CUST_00439,44,Male,9,Month-to-Month,Fiber Optic,No,No,Yes,113.13,1086.82,1,Electronic Check,0
CUST_00440,50,Male,8,Month-to-Month,No,No,Yes,No,81.66,757.46,3,Electronic Check,1
CUST_00441,44,Male,18,Month-to-Month,Fiber Optic,Yes,No,Yes,59.67,1090.05,3,Mailed Check,0
CUST_00442,18,Male,1,One Year,DSL,Yes,No,No,52.93,24.6,1,Credit Card,0
CUST_00443,43,Female,1,One Year,Fiber Optic,No,No,No,64.48,58.23,4,Mailed Check,0
CUST_00444,25,Male,12,Two Year,Fiber Optic,Yes,Yes,Yes,38.72,426.51,0,Credit Card,0
CUST_00445,55,Female,68,One Year,No,No,Yes,Yes,54.22,3656.19,3,Credit Card,0
CUST_00446,50,Male,30,One Year,Fiber Optic,No,No,No,103.25,3061.86,1,Electronic Check,0
CUST_00447,30,Female,2,One Year,Fiber Optic,Yes,Yes,No,20.0,36.03,2,Electronic Check,0
CUST_00448,37,Male,44,Month-to-Month,Fiber Optic,No,Yes,No,20.0,886.03,2,Electronic Check,0
CUST_00449,29,Male,31,One Year,Fiber Optic,No,No,Yes,89.92,2779.99,3,Electronic Check,0
CUST_00450,44,Female,22,Month-to-Month,Fiber Optic,No,No,No,54.49,1187.82,2,Bank Transfer,1
CUST_00451,59,Male,41,Two Year,DSL,No,No,Yes,20.0,858.02,2,Electronic Check,0
CUST_00452,30,Male,12,One Year,No,No,No,Yes,63.16,746.46,3,Mailed Check,0
CUST_00453,52,Female,6,Month-to-Month,Fiber Optic,No,No,No,58.88,345.01,1,Bank Transfer,0
CUST_00454,37,Male,17,One Year,Fiber Optic,No,Yes,No,52.07,876.32,2,Bank Transfer,0
CUST_00455,33,Female,19,Month-to-Month,No,Yes,No,Yes,85.57,1703.02,2,Bank Transfer,0
CUST_00456,43,Male,18,Month-to-Month,No,No,No,No,25.0,425.51,0,Credit Card,0
CUST_00457,29,Female,19,Month-to-Month,No,No,No,No,65.39,1272.22,3,Bank Transfer,1
CUST_00458,36,Female,71,One Year,No,No,Yes,Yes,58.67,4128.21,1,Credit Card,0
CUST_00459,27,Female,55,One Year,DSL,No,No,No,66.13,3654.91,1,Bank Transfer,0
CUST_00460,74,Female,50,Two Year,Fiber Optic,No,No,No,20.0,1027.31,1,Mailed Check,0
CUST_00461,45,Male,38,Month-to-Month,Fiber Optic,No,Yes,No,49.32,1928.39,2,Electronic Check,1
CUST_00462,34,Male,68,One Year,DSL,No,No,No,65.59,4441.12,4,Electronic Check,0
CUST_00463,48,Female,2,One Year,No,No,Yes,No,81.23,106.77,5,Electronic Check,1
CUST_00464,43,Male,7,Month-to-Month,Fiber Optic,No,No,No,120.39,803.54,1,Electronic Check,1
CUST_00465,41,Male,16,One Year,Fiber Optic,No,Yes,Yes,89.18,1475.08,1,Electronic Check,0
CUST_00466,54,Male,44,Month-to-Month,No,No,No,Yes,78.83,3572.81,1,Bank Transfer,1
CUST_00467,56,Female,16,Month-to-Month,DSL,Yes,No,No,103.14,1692.03,3,Electronic Check,0
CUST_00468,37,Male,33,Month-to-Month,Fiber Optic,No,No,No,55.89,1781.11,4,Electronic Check,0
CUST_00469,36,Male,3,One Year,Fiber Optic,Yes,No,Yes,111.62,374.89,2,Electronic Check,1
CUST_00470,40,Female,6,Month-to-Month,DSL,Yes,Yes,Yes,98.58,544.28,1,Mailed Check,0
CUST_00471,18,Male,31,Month-to-Month,DSL,No,No,No,51.62,1582.88,3,Bank Transfer,1
CUST_00472,22,Female,4,Month-to-Month,No,No,No,Yes,122.72,500.24,1,Credit Card,1
CUST_00473,65,Female,10,Month-to-Month,Fiber Optic,No,Yes,No,78.41,801.85,1,Mailed Check,0
CUST_00474,69,Female,7,Month-to-Month,No,No,No,Yes,130.79,918.8,3,Electronic Check,1
CUST_00475,41,Male,10,Month-to-Month,Fiber Optic,No,No,No,74.1,710.9,1,Electronic Check,1
CUST_00476,53,Male,29,One Year,DSL,No,No,Yes,48.14,1449.12,4,Electronic Check,0
CUST_00477,49,Female,11,Month-to-Month,DSL,Yes,No,No,41.97,435.33,0,Electronic Check,0
CUST_00478,80,Female,19,One Year,DSL,No,No,No,54.33,1094.95,3,Bank Transfer,0
CUST_00479,61,Female,2,One Year,No,No,Yes,No,47.86,27.75,3,Electronic Check,0
CUST_00480,43,Female,39,Month-to-Month,DSL,No,No,Yes,103.14,4033.3,0,Electronic Check,1
CUST_00481,30,Female,11,Month-to-Month,No,Yes,No,Yes,64.13,644.13,4,Bank Transfer,1
CUST_00482,20,Female,25,Two Year,No,Yes,Yes,Yes,20.0,458.3,2,Electronic Check,0
CUST_00483,48,Male,31,Month-to-Month,No,No,No,No,71.39,2187.44,4,Credit Card,0
CUST_00484,33,Female,5,Month-to-Month,Fiber Optic,No,No,No,68.77,419.86,4,Credit Card,1
CUST_00485,23,Female,51,Month-to-Month,No,No,No,Yes,50.94,2663.43,0,Bank Transfer,0
CUST_00486,35,Female,22,One Year,DSL,Yes,Yes,No,73.03,1650.32,3,Electronic Check,0
CUST_00487,28,Male,13,One Year,DSL,No,No,No,63.68,829.46,1,Electronic Check,0
CUST_00488,70,Male,4,Two Year,DSL,No,No,No,84.01,345.45,3,Electronic Check,1
CUST_00489,58,Male,68,Two Year,No,No,No,Yes,82.25,5656.28,4,Electronic Check,0
CUST_00490,44,Male,33,Month-to-Month,DSL,No,Yes,No,75.95,2541.32,0,Electronic Check,0
CUST_00491,67,Female,5,Month-to-Month,Fiber Optic,Yes,No,No,26.03,131.07,2,Electronic Check,0
CUST_00492,46,Male,9,Month-to-Month,DSL,No,No,No,128.57,1231.47,3,Bank Transfer,0
CUST_00493,32,Female,39,Month-to-Month,DSL,Yes,No,Yes,20.0,820.73,1,Electronic Check,1
CUST_00494,67,Female,28,Month-to-Month,DSL,No,No,No,61.14,1724.01,0,Bank Transfer,0
CUST_00495,53,Female,34,Month-to-Month,No,Yes,No,Yes,32.17,1070.73,3,Mailed Check,0
CUST_00496,29,Female,13,Month-to-Month,Fiber Optic,No,No,No,76.89,972.11,1,Credit Card,0
CUST_00497,42,Female,30,Month-to-Month,No,No,Yes,No,69.15,2057.76,3,Bank Transfer,1
CUST_00498,31,Female,11,Month-to-Month,Fiber Optic,No,No,No,59.94,682.16,3,Electronic Check,1
CUST_00499,24,Male,5,Two Year,No,No,No,No,110.53,594.46,1,Bank Transfer,0
CUST_00500,58,Male,24,One Year,Fiber Optic,Yes,Yes,Yes,98.25,2285.9,0,Bank Transfer,0
CUST_00501,73,Male,72,Two Year,Fiber Optic,No,No,No,55.19,3876.1,2,Credit Card,0
CUST_00502,24,Male,8,Month-to-Month,Fiber Optic,No,No,No,89.12,665.42,4,Bank Transfer,1
CUST_00503,53,Male,14,Month-to-Month,Fiber Optic,No,No,No,111.94,1546.78,2,Electronic Check,0
CUST_00504,35,Female,26,Month-to-Month,No,No,No,Yes,98.04,2608.85,3,Electronic Check,1
CUST_00505,37,Male,18,Month-to-Month,Fiber Optic,Yes,No,No,60.91,1082.42,1,Bank Transfer,1
CUST_00506,36,Male,44,Month-to-Month,No,No,Yes,No,20.0,892.74,1,Credit Card,1
CUST_00507,32,Male,34,Two Year,Fiber Optic,No,Yes,No,74.74,2562.04,1,Credit Card,0
CUST_00508,45,Female,1,Two Year,DSL,No,Yes,No,85.06,33.88,1,Electronic Check,1
CUST_00509,32,Female,72,Month-to-Month,Fiber Optic,No,Yes,Yes,41.91,3090.62,1,Credit Card,0
CUST_00510,49,Female,33,Month-to-Month,DSL,No,Yes,Yes,65.68,2134.08,2,Mailed Check,0
CUST_00511,44,Male,47,Month-to-Month,Fiber Optic,Yes,No,No,62.51,3016.12,3,Mailed Check,0
CUST_00512,41,Male,25,Month-to-Month,Fiber Optic,No,No,No,106.63,2659.47,4,Electronic Check,0
CUST_00513,31,Male,46,Month-to-Month,No,No,No,Yes,120.61,5531.39,3,Bank Transfer,0
CUST_00514,36,Male,2,Month-to-Month,DSL,Yes,No,No,100.26,144.97,2,Bank Transfer,0
CUST_00515,56,Male,10,Month-to-Month,DSL,Yes,No,No,62.43,634.2,4,Electronic Check,0
CUST_00516,52,Female,50,Month-to-Month,DSL,No,Yes,No,99.43,5084.29,0,Bank Transfer,0
CUST_00517,30,Male,5,Month-to-Month,DSL,Yes,No,Yes,84.46,443.0,1,Electronic Check,1
CUST_00518,46,Female,1,Month-to-Month,No,Yes,No,No,62.75,76.27,2,Bank Transfer,1
CUST_00519,56,Male,37,Month-to-Month,No,No,No,No,127.77,4694.22,3,Electronic Check,0
CUST_00520,19,Female,43,Two Year,Fiber Optic,No,Yes,No,42.86,1872.56,3,Electronic Check,0
CUST_00521,53,Female,4,Month-to-Month,No,Yes,Yes,No,83.12,340.35,1,Electronic Check,1
CUST_00522,35,Female,46,Two Year,DSL,No,No,No,90.19,4145.45,2,Bank Transfer,0
CUST_00523,53,Female,27,Two Year,DSL,No,No,Yes,56.38,1546.87,2,Credit Card,0
